T/1	SERVOIX/3			SERVOSPEED/3			
4489	1	0	0	0.00	0.25	0.00	
4490	1	0	0	0.00	0.25	0.00	
4491	1	0	0	0.00	0.25	0.00	
4492	1	0	0	0.00	0.50	0.00	
4493	1	0	0	0.00	0.50	0.00	
4494	1	0	0	0.00	0.50	0.00	
4495	1	0	0	0.00	0.50	0.00	
4496	1	0	0	0.00	0.50	0.00	
4497	1	0	0	0.00	0.50	0.00	
4498	1	0	0	0.00	0.50	0.00	
4499	1	0	0	0.00	0.50	0.00	
4500	1	0	0	0.00	0.50	0.00	
4501	1	0	0	0.00	0.50	0.00	
4502	1	0	0	0.00	0.75	0.00	
4503	1	0	0	0.00	0.75	0.00	
4504	1	0	0	0.00	0.75	0.00	
4505	1	0	0	0.00	0.75	0.00	
4506	1	0	0	0.00	0.75	0.00	
4507	1	0	0	0.00	0.75	0.00	
4508	1	0	0	0.00	0.75	0.00	
4509	1	0	0	0.00	0.75	0.00	
4510	1	0	0	0.00	0.75	0.00	
4511	1	0	0	0.00	0.75	0.00	
4512	1	0	0	0.00	1.00	0.00	
4513	1	0	0	0.00	1.00	0.00	
4514	1	0	0	0.00	1.00	0.00	
4515	1	0	0	0.00	1.00	0.00	
4516	1	0	0	0.00	1.00	0.00	
4517	1	0	0	0.00	1.00	0.00	
4518	1	0	0	0.00	1.00	0.00	
4519	1	0	0	0.00	1.00	0.00	
4520	1	0	0	0.00	1.00	0.00	
4521	1	0	0	0.00	1.00	0.00	
4522	1	0	0	0.00	0.00	0.25	
4523	2	0	0	0.00	0.00	0.25	
4524	2	0	0	0.00	0.00	0.25	
4525	2	0	0	0.00	0.00	0.25	
4526	2	0	0	0.00	0.00	0.25	
4527	2	0	0	0.00	0.00	0.25	
4528	2	0	0	0.00	0.00	0.25	
4529	2	0	0	0.00	0.00	0.25	
4530	2	0	0	0.00	0.00	0.25	
4531	2	0	0	0.00	0.00	0.25	
4532	2	0	0	0.00	0.00	0.50	
4533	2	0	0	0.00	0.00	0.50	
4534	2	0	0	0.00	0.00	0.50	
4535	2	0	0	0.00	0.00	0.50	
4536	2	0	0	0.00	0.00	0.50	
4537	2	0	0	0.00	0.00	0.50	
4538	2	0	0	0.00	0.00	0.50	
4539	2	0	0	0.00	0.00	0.50	
4540	2	0	0	0.00	0.00	0.50	
4541	2	0	0	0.00	0.00	0.50	
4542	2	0	0	0.00	0.00	0.75	
4543	2	0	0	0.00	0.00	0.75	
4544	2	0	0	0.00	0.00	0.75	
4545	2	0	0	0.00	0.00	0.75	
4546	2	0	0	0.00	0.00	0.75	
4547	2	0	0	0.00	0.00	0.75	
4548	2	0	0	0.00	0.00	0.75	
4549	2	0	0	0.00	0.00	0.75	
4550	2	0	0	0.00	0.00	0.75	
4551	2	0	0	0.00	0.00	0.75	
4552	2	0	0	0.00	0.00	1.00	
4553	2	0	0	0.00	0.00	1.00	
4554	2	0	0	0.00	0.00	1.00	
4555	2	0	0	0.00	0.00	1.00	
4556	2	0	0	0.00	0.00	1.00	
4557	2	0	0	0.00	0.00	1.00	
4558	2	0	0	0.00	0.00	1.00	
4559	2	0	0	0.00	0.00	1.00	
4560	2	0	0	0.00	0.00	1.00	
4561	2	0	0	0.00	0.00	1.00	
4562	2	0	0	0.25	0.00	0.00	
4563	0	0	0	0.25	0.00	0.00	
4564	0	0	0	0.25	0.00	0.00	
4565	0	0	0	0.25	0.00	0.00	
4566	0	0	0	0.25	0.00	0.00	
4567	0	0	0	0.25	0.00	0.00	
4568	0	0	0	0.25	0.00	0.00	
4569	0	0	0	0.25	0.00	0.00	
4570	0	0	0	0.25	0.00	0.00	
4571	0	0	0	0.25	0.00	0.00	
4572	0	0	0	0.50	0.00	0.00	
4573	0	0	0	0.50	0.00	0.00	
4574	0	0	0	0.50	0.00	0.00	
4575	0	0	0	0.50	0.00	0.00	
4576	0	0	0	0.50	0.00	0.00	
4577	0	0	0	0.50	0.00	0.00	
4578	0	0	0	0.50	0.00	0.00	
4579	0	0	0	0.50	0.00	0.00	
4580	0	0	0	0.50	0.00	0.00	
4581	0	0	0	0.50	0.00	0.00	
4582	0	0	0	0.75	0.00	0.00	
4583	0	0	0	0.75	0.00	0.00	
4584	0	0	0	0.75	0.00	0.00	
4585	0	0	0	0.75	0.00	0.00	
4586	0	0	0	0.75	0.00	0.00	
4587	0	0	0	0.75	0.00	0.00	
4588	0	0	0	0.75	0.00	0.00	
4589	0	0	0	0.75	0.00	0.00	
4590	0	0	0	0.75	0.00	0.00	
4591	0	0	0	0.75	0.00	0.00	
4592	0	0	0	1.00	0.00	0.00	
4593	0	0	0	1.00	0.00	0.00	
4594	0	0	0	1.00	0.00	0.00	
4595	0	0	0	1.00	0.00	0.00	
4596	0	0	0	1.00	0.00	0.00	
4597	0	0	0	1.00	0.00	0.00	
4598	0	0	0	1.00	0.00	0.00	
4599	0	0	0	1.00	0.00	0.00	
4600	0	0	0	1.00	0.00	0.00	
4601	0	0	0	1.00	0.00	0.00	
4602	0	0	0	0.00	0.25	0.00	
4603	1	0	0	0.00	0.25	0.00	
4604	1	0	0	0.00	0.25	0.00	
4605	1	0	0	0.00	0.25	0.00	
4606	1	0	0	0.00	0.25	0.00	
4607	1	0	0	0.00	0.25	0.00	
4608	1	0	0	0.00	0.25	0.00	
4609	1	0	0	0.00	0.25	0.00	
4610	1	0	0	0.00	0.25	0.00	
4611	1	0	0	0.00	0.25	0.00	
4612	1	0	0	0.00	0.50	0.00	
4613	1	0	0	0.00	0.50	0.00	
4614	1	0	0	0.00	0.50	0.00	
4615	1	0	0	0.00	0.50	0.00	
4616	1	0	0	0.00	0.50	0.00	
4617	1	0	0	0.00	0.50	0.00	
4618	1	0	0	0.00	0.50	0.00	
4619	1	0	0	0.00	0.50	0.00	
4620	1	0	0	0.00	0.50	0.00	
4621	1	0	0	0.00	0.50	0.00	
4622	1	0	0	0.00	0.75	0.00	
4623	1	0	0	0.00	0.75	0.00	
4624	1	0	0	0.00	0.75	0.00	
4625	1	0	0	0.00	0.75	0.00	
4626	1	0	0	0.00	0.75	0.00	
4627	1	0	0	0.00	0.75	0.00	
4628	1	0	0	0.00	0.75	0.00	
4629	1	0	0	0.00	0.75	0.00	
4630	1	0	0	0.00	0.75	0.00	
4631	1	0	0	0.00	0.75	0.00	
4632	1	0	0	0.00	1.00	0.00	
4633	1	0	0	0.00	1.00	0.00	
4634	1	0	0	0.00	1.00	0.00	
4635	1	0	0	0.00	1.00	0.00	
4636	1	0	0	0.00	1.00	0.00	
4637	1	0	0	0.00	1.00	0.00	
4638	1	0	0	0.00	1.00	0.00	
4639	1	0	0	0.00	1.00	0.00	
4640	1	0	0	0.00	1.00	0.00	
4641	1	0	0	0.00	1.00	0.00	
4642	1	0	0	0.00	0.00	0.25	
4643	2	0	0	0.00	0.00	0.25	
4644	2	0	0	0.00	0.00	0.25	
4645	2	0	0	0.00	0.00	0.25	
4646	2	0	0	0.00	0.00	0.25	
4647	2	0	0	0.00	0.00	0.25	
4648	2	0	0	0.00	0.00	0.25	
4649	2	0	0	0.00	0.00	0.25	
4650	2	0	0	0.00	0.00	0.25	
4651	2	0	0	0.00	0.00	0.25	
